Plot Title: S-A-0,,,
#,"Date Time, GMT -0400","Temp, °F","Intensity,  lum/ft²"
1,2020-10-06 12:17:57,66.82,347
2,2020-10-06 12:47:57,68.98,397
3,2020-10-06 13:17:57,68.37,390
4,2020-10-06 13:47:57,69.37,412
5,2020-10-06 14:17:57,70.68,484
6,2020-10-06 14:47:57,74.54,817
7,2020-10-06 15:17:57,74.70,605
8,2020-10-06 15:47:57,75.39,635
9,2020-10-06 16:17:57,84.97,"1,258"
10,2020-10-06 16:47:57,84.74,"1,142"
11,2020-10-06 17:17:57,84.58,865
12,2020-10-06 17:47:57,80.18,751
13,2020-10-06 18:17:57,73.31,352
14,2020-10-06 18:47:57,60.18,20
15,2020-10-06 19:17:57,57.09,1
16,2020-10-06 19:47:57,55.62,1
17,2020-10-06 20:17:57,54.47,1
18,2020-10-06 20:47:57,53.62,0
19,2020-10-06 21:17:57,52.84,1
20,2020-10-06 21:47:57,52.54,1
21,2020-10-06 22:17:57,52.23,1
22,2020-10-06 22:47:57,51.30,1
23,2020-10-06 23:17:57,50.84,0
24,2020-10-06 23:47:57,50.45,0
25,2020-10-07 0:17:57,50.14,0
26,2020-10-07 0:47:57,49.29,0
27,2020-10-07 1:17:57,48.44,0
28,2020-10-07 1:47:57,48.37,0
29,2020-10-07 2:17:57,48.21,0
30,2020-10-07 2:47:57,48.37,0
31,2020-10-07 3:17:57,48.37,0
32,2020-10-07 3:47:57,47.83,0
33,2020-10-07 4:17:57,47.21,0
34,2020-10-07 4:47:57,47.21,0
35,2020-10-07 5:17:57,47.44,0
36,2020-10-07 5:47:57,46.90,0
37,2020-10-07 6:17:57,46.44,0
38,2020-10-07 6:47:57,45.89,1
39,2020-10-07 7:17:57,46.44,39
40,2020-10-07 7:47:57,47.28,164
41,2020-10-07 8:17:57,48.44,248
42,2020-10-07 8:47:57,51.84,301
43,2020-10-07 9:17:57,54.23,316
44,2020-10-07 9:47:57,56.94,332
45,2020-10-07 10:17:57,60.80,353
46,2020-10-07 10:47:57,66.20,374
47,2020-10-07 11:17:57,71.22,385
48,2020-10-07 11:47:57,72.61,397
49,2020-10-07 12:17:57,73.54,405
50,2020-10-07 12:47:57,75.70,466
51,2020-10-07 13:17:57,77.32,510
52,2020-10-07 13:47:57,79.18,464
53,2020-10-07 14:17:57,80.26,491
54,2020-10-07 14:47:57,84.81,591
55,2020-10-07 15:17:57,84.51,642
56,2020-10-07 15:47:57,85.20,679
57,2020-10-07 16:17:57,91.61,"1,250"
58,2020-10-07 16:47:57,91.92,"1,116"
59,2020-10-07 17:17:57,89.29,845
60,2020-10-07 17:47:57,86.20,663
61,2020-10-07 18:17:57,80.26,191
62,2020-10-07 18:47:57,76.09,14
63,2020-10-07 19:17:57,75.16,1
64,2020-10-07 19:47:57,73.62,1
65,2020-10-07 20:17:57,72.84,1
66,2020-10-07 20:47:57,70.53,1
67,2020-10-07 21:17:57,69.29,1
68,2020-10-07 21:47:57,67.21,0
69,2020-10-07 22:17:57,68.60,1
70,2020-10-07 22:47:57,66.82,0
71,2020-10-07 23:17:57,62.03,0
72,2020-10-07 23:47:57,59.10,0
73,2020-10-08 0:17:57,57.25,0
74,2020-10-08 0:47:57,56.32,0
75,2020-10-08 1:17:57,55.24,0
76,2020-10-08 1:47:57,55.78,0
77,2020-10-08 2:17:57,53.93,0
78,2020-10-08 2:47:57,53.31,0
79,2020-10-08 3:17:57,56.01,0
80,2020-10-08 3:47:57,55.55,0
81,2020-10-08 4:17:57,54.62,0
82,2020-10-08 4:47:57,53.54,0
83,2020-10-08 5:17:57,52.77,0
84,2020-10-08 5:47:57,53.00,1
85,2020-10-08 6:17:57,53.00,1
86,2020-10-08 6:47:57,52.54,1
87,2020-10-08 7:17:57,52.77,41
88,2020-10-08 7:47:57,52.23,162
89,2020-10-08 8:17:57,52.54,236
90,2020-10-08 8:47:57,55.62,281
91,2020-10-08 9:17:57,58.40,304
92,2020-10-08 9:47:57,59.95,321
93,2020-10-08 10:17:57,61.34,342
94,2020-10-08 10:47:57,62.57,355
95,2020-10-08 11:17:57,63.73,381
96,2020-10-08 11:47:57,64.66,413
97,2020-10-08 12:17:57,66.13,568
98,2020-10-08 12:47:57,66.82,406
99,2020-10-08 13:17:57,66.90,476
100,2020-10-08 13:47:57,68.91,580
101,2020-10-08 14:17:57,68.98,504
102,2020-10-08 14:47:57,75.55,"1,009"
103,2020-10-08 15:17:57,72.46,648
104,2020-10-08 15:47:57,70.91,458
105,2020-10-08 16:17:57,68.75,"1,210"
106,2020-10-08 16:47:57,73.46,"1,234"
107,2020-10-08 17:17:57,77.86,865
108,2020-10-08 17:47:57,74.85,747
109,2020-10-08 18:17:57,68.67,171
110,2020-10-08 18:47:57,59.41,13
111,2020-10-08 19:17:57,53.93,1
112,2020-10-08 19:47:57,51.53,1
113,2020-10-08 20:17:57,49.99,1
114,2020-10-08 20:47:57,51.92,1
115,2020-10-08 21:17:57,49.22,1
116,2020-10-08 21:47:57,48.60,1
117,2020-10-08 22:17:57,48.91,1
118,2020-10-08 22:47:57,46.36,1
119,2020-10-08 23:17:57,45.97,0
120,2020-10-08 23:47:57,44.27,0
121,2020-10-09 0:17:57,43.42,0
122,2020-10-09 0:47:57,42.96,0
123,2020-10-09 1:17:57,42.73,0
124,2020-10-09 1:47:57,42.19,0
125,2020-10-09 2:17:57,41.42,0
126,2020-10-09 2:47:57,40.64,0
127,2020-10-09 3:17:57,40.80,0
128,2020-10-09 3:47:57,40.72,0
129,2020-10-09 4:17:57,40.33,0
130,2020-10-09 4:47:57,40.18,0
131,2020-10-09 5:17:57,40.80,0
132,2020-10-09 5:47:57,40.72,1
133,2020-10-09 6:17:57,39.41,1
134,2020-10-09 6:47:57,39.41,1
135,2020-10-09 7:17:57,39.18,37
136,2020-10-09 7:47:57,40.64,165
137,2020-10-09 8:17:57,42.81,250
138,2020-10-09 8:47:57,45.35,327
139,2020-10-09 9:17:57,48.13,361
140,2020-10-09 9:47:57,51.22,400
141,2020-10-09 10:17:57,56.01,363
142,2020-10-09 10:47:57,61.11,394
143,2020-10-09 11:17:57,63.81,349
144,2020-10-09 11:47:57,66.59,433
145,2020-10-09 12:17:57,68.44,546
146,2020-10-09 12:47:57,70.84,732
147,2020-10-09 13:17:57,71.61,771
148,2020-10-09 13:47:57,71.92,911
149,2020-10-09 14:17:57,73.08,833
150,2020-10-09 14:47:57,73.46,684
151,2020-10-09 15:17:57,74.08,734
152,2020-10-09 15:47:57,73.93,806
153,2020-10-09 16:17:57,80.03,978
154,2020-10-09 16:47:57,84.43,"1,124"
155,2020-10-09 17:17:57,79.33,627
156,2020-10-09 17:47:57,72.84,463
157,2020-10-09 18:17:57,62.19,104
158,2020-10-09 18:47:57,58.10,5
159,2020-10-09 19:17:57,56.78,1
160,2020-10-09 19:47:57,55.86,1
161,2020-10-09 20:17:57,55.08,1
162,2020-10-09 20:47:57,54.23,1
163,2020-10-09 21:17:57,53.85,1
164,2020-10-09 21:47:57,54.00,1
165,2020-10-09 22:17:57,53.77,1
166,2020-10-09 22:47:57,53.31,1
167,2020-10-09 23:17:57,53.62,0
168,2020-10-09 23:47:57,53.00,0
169,2020-10-10 0:17:57,53.15,0
170,2020-10-10 0:47:57,53.39,0
171,2020-10-10 1:17:57,52.54,0
172,2020-10-10 1:47:57,52.54,0
173,2020-10-10 2:17:57,52.84,0
174,2020-10-10 2:47:57,52.77,0
175,2020-10-10 3:17:57,53.00,0
176,2020-10-10 3:47:57,52.92,0
177,2020-10-10 4:17:57,53.31,0
178,2020-10-10 4:47:57,52.92,0
179,2020-10-10 5:17:57,52.77,0
180,2020-10-10 5:47:57,51.76,1
181,2020-10-10 6:17:57,52.15,1
182,2020-10-10 6:47:57,51.76,1
183,2020-10-10 7:17:57,51.53,9
184,2020-10-10 7:47:57,52.92,81
185,2020-10-10 8:17:57,54.54,202
186,2020-10-10 8:47:57,56.71,334
187,2020-10-10 9:17:57,59.87,562
188,2020-10-10 9:47:57,62.34,579
189,2020-10-10 10:17:57,62.65,489
190,2020-10-10 10:47:57,61.65,329
191,2020-10-10 11:17:57,63.35,621
192,2020-10-10 11:47:57,68.83,949
193,2020-10-10 12:17:57,69.68,917
194,2020-10-10 12:47:57,72.00,776
195,2020-10-10 13:17:57,72.84,686
196,2020-10-10 13:47:57,76.78,932
197,2020-10-10 14:17:57,76.40,920
198,2020-10-10 14:47:57,74.93,889
199,2020-10-10 15:17:57,72.92,460
200,2020-10-10 15:47:57,71.15,389
201,2020-10-10 16:17:57,70.91,406
202,2020-10-10 16:47:57,68.98,171
203,2020-10-10 17:17:57,67.67,66
204,2020-10-10 17:47:57,66.90,89
205,2020-10-10 18:17:57,66.13,22
206,2020-10-10 18:47:57,64.27,2
207,2020-10-10 19:17:57,63.42,1
208,2020-10-10 19:47:57,62.57,1
209,2020-10-10 20:17:57,62.81,1
210,2020-10-10 20:47:57,62.03,1
211,2020-10-10 21:17:57,61.18,1
212,2020-10-10 21:47:57,61.42,1
213,2020-10-10 22:17:57,61.34,1
214,2020-10-10 22:47:57,61.18,1
215,2020-10-10 23:17:57,61.11,0
216,2020-10-10 23:47:57,60.57,0
217,2020-10-11 0:17:57,61.18,0
218,2020-10-11 0:47:57,62.11,0
219,2020-10-11 1:17:57,62.11,0
220,2020-10-11 1:47:57,62.11,0
221,2020-10-11 2:17:57,61.96,0
222,2020-10-11 2:47:57,61.72,0
223,2020-10-11 3:17:57,62.03,0
224,2020-10-11 3:47:57,61.18,0
225,2020-10-11 4:17:57,60.72,0
226,2020-10-11 4:47:57,60.34,0
227,2020-10-11 5:17:57,60.18,1
228,2020-10-11 5:47:57,59.79,1
229,2020-10-11 6:17:57,59.79,1
230,2020-10-11 6:47:57,59.41,1
231,2020-10-11 7:17:57,60.34,4
232,2020-10-11 7:47:57,60.80,36
233,2020-10-11 8:17:57,61.72,161
234,2020-10-11 8:47:57,63.58,240
235,2020-10-11 9:17:57,65.51,407
236,2020-10-11 9:47:57,66.90,404
237,2020-10-11 10:17:57,70.30,608
238,2020-10-11 10:47:57,72.46,"1,022"
239,2020-10-11 11:17:57,74.08,"1,061"
240,2020-10-11 11:47:57,73.62,"1,008"
241,2020-10-11 12:17:57,74.23,934
242,2020-10-11 12:47:57,73.15,611
243,2020-10-11 13:17:57,74.16,871
244,2020-10-11 13:47:57,75.78,871
245,2020-10-11 14:17:57,72.07,285
246,2020-10-11 14:47:57,68.83,262
247,2020-10-11 15:17:57,69.45,373
248,2020-10-11 15:47:57,67.67,218
249,2020-10-11 16:17:57,66.98,288
250,2020-10-11 16:47:57,66.13,141
251,2020-10-11 17:17:57,65.74,65
252,2020-10-11 17:47:57,65.35,36
253,2020-10-11 18:17:57,64.81,6
254,2020-10-11 18:47:57,64.50,1
255,2020-10-11 19:17:57,63.81,1
256,2020-10-11 19:47:57,63.50,1
257,2020-10-11 20:17:57,63.89,1
258,2020-10-11 20:47:57,64.12,1
259,2020-10-11 21:17:57,64.35,1
260,2020-10-11 21:47:57,64.50,1
261,2020-10-11 22:17:57,64.27,1
262,2020-10-11 22:47:57,64.04,1
263,2020-10-11 23:17:57,64.04,0
264,2020-10-11 23:47:57,63.81,0
265,2020-10-12 0:17:57,63.19,0
266,2020-10-12 0:47:57,62.81,0
267,2020-10-12 1:17:57,62.57,0
268,2020-10-12 1:47:57,62.27,0
269,2020-10-12 2:17:57,61.88,0
270,2020-10-12 2:47:57,61.57,0
271,2020-10-12 3:17:57,61.42,0
272,2020-10-12 3:47:57,61.34,0
273,2020-10-12 4:17:57,61.34,0
274,2020-10-12 4:47:57,61.11,0
275,2020-10-12 5:17:57,60.88,0
276,2020-10-12 5:47:57,60.49,0
277,2020-10-12 6:17:57,60.10,0
278,2020-10-12 6:47:57,59.79,0
279,2020-10-12 7:17:57,59.56,3
280,2020-10-12 7:47:57,59.10,20
281,2020-10-12 8:17:57,58.48,52
282,2020-10-12 8:47:57,58.25,110
283,2020-10-12 9:17:57,58.02,113
284,2020-10-12 9:47:57,57.94,232
285,2020-10-12 10:17:57,57.86,283
286,2020-10-12 10:47:57,58.17,297
287,2020-10-12 11:17:57,57.79,307
288,2020-10-12 11:47:57,58.17,417
289,2020-10-12 12:17:57,57.94,357
290,2020-10-12 12:47:57,57.86,368
291,2020-10-12 13:17:57,58.40,445
292,2020-10-12 13:47:57,58.33,425
293,2020-10-12 14:17:57,58.56,436
294,2020-10-12 14:47:57,58.33,477
295,2020-10-12 15:17:57,59.02,549
296,2020-10-12 15:47:57,58.48,451
297,2020-10-12 16:17:57,58.10,299
298,2020-10-12 16:47:57,57.56,266
299,2020-10-12 17:17:57,57.48,242
300,2020-10-12 17:47:57,56.47,137
301,2020-10-12 18:17:57,56.17,31
302,2020-10-12 18:47:57,55.70,1
303,2020-10-12 19:17:57,55.32,0
304,2020-10-12 19:47:57,54.93,0
305,2020-10-12 20:17:57,54.47,0
306,2020-10-12 20:47:57,54.39,0
307,2020-10-12 21:17:57,53.93,0
308,2020-10-12 21:47:57,53.69,0
309,2020-10-12 22:17:57,53.77,0
310,2020-10-12 22:47:57,53.85,0
311,2020-10-12 23:17:57,53.62,0
312,2020-10-12 23:47:57,53.69,0
313,2020-10-13 0:17:57,53.77,0
314,2020-10-13 0:47:57,53.93,0
315,2020-10-13 1:17:57,54.16,0
316,2020-10-13 1:47:57,54.23,0
317,2020-10-13 2:17:57,54.16,0
318,2020-10-13 2:47:57,53.85,0
319,2020-10-13 3:17:57,53.69,0
320,2020-10-13 3:47:57,53.54,0
321,2020-10-13 4:17:57,53.23,0
322,2020-10-13 4:47:57,52.92,0
323,2020-10-13 5:17:57,53.23,0
324,2020-10-13 5:47:57,53.31,1
325,2020-10-13 6:17:57,53.39,1
326,2020-10-13 6:47:57,53.46,1
327,2020-10-13 7:17:57,53.54,11
328,2020-10-13 7:47:57,54.00,115
329,2020-10-13 8:17:57,55.08,202
330,2020-10-13 8:47:57,55.62,331
331,2020-10-13 9:17:57,57.09,504
332,2020-10-13 9:47:57,57.71,533
333,2020-10-13 10:17:57,58.40,695
334,2020-10-13 10:47:57,60.34,819
335,2020-10-13 11:17:57,61.18,748
336,2020-10-13 11:47:57,63.81,636
337,2020-10-13 12:17:57,64.20,406
338,2020-10-13 12:47:57,66.44,428
339,2020-10-13 13:17:57,69.14,669
340,2020-10-13 13:47:57,70.68,821
341,2020-10-13 14:17:57,69.99,488
342,2020-10-13 14:47:57,74.93,864
343,2020-10-13 15:17:57,73.39,615
344,2020-10-13 15:47:57,74.62,591
345,2020-10-13 16:17:57,80.57,"1,208"
346,2020-10-13 16:47:57,78.25,"1,170"
347,2020-10-13 17:17:57,78.25,835
348,2020-10-13 17:47:57,75.32,634
349,2020-10-13 18:17:57,64.81,105
350,2020-10-13 18:47:57,60.88,4
351,2020-10-13 19:17:57,57.40,1
352,2020-10-13 19:47:57,54.54,0
353,2020-10-13 20:17:57,53.54,0
354,2020-10-13 20:47:57,54.62,0
355,2020-10-13 21:17:57,52.77,0
356,2020-10-13 21:47:57,50.37,0
357,2020-10-13 22:17:57,54.16,1
358,2020-10-13 22:47:57,55.08,1
359,2020-10-13 23:17:57,51.22,0
360,2020-10-13 23:47:57,49.37,0
361,2020-10-14 0:17:57,48.06,0
362,2020-10-14 0:47:57,49.37,0
363,2020-10-14 1:17:57,47.75,0
364,2020-10-14 1:47:57,47.28,0
365,2020-10-14 2:17:57,51.38,0
366,2020-10-14 2:47:57,47.05,0
367,2020-10-14 3:17:57,46.59,0
368,2020-10-14 3:47:57,46.28,0
369,2020-10-14 4:17:57,45.35,0
370,2020-10-14 4:47:57,47.44,0
371,2020-10-14 5:17:57,45.20,0
372,2020-10-14 5:47:57,45.74,0
373,2020-10-14 6:17:57,44.20,0
374,2020-10-14 6:47:57,43.50,1
375,2020-10-14 7:17:57,43.50,22
376,2020-10-14 7:47:57,43.50,140
377,2020-10-14 8:17:57,44.66,226
378,2020-10-14 8:47:57,47.21,275
379,2020-10-14 9:17:57,49.91,308
380,2020-10-14 9:47:57,53.15,320
381,2020-10-14 10:17:57,58.79,340
382,2020-10-14 10:47:57,62.65,375
383,2020-10-14 11:17:57,65.05,393
384,2020-10-14 11:47:57,68.75,629
385,2020-10-14 12:17:57,68.75,415
386,2020-10-14 12:47:57,69.06,402
387,2020-10-14 13:17:57,70.14,413
388,2020-10-14 13:47:57,71.38,462
389,2020-10-14 14:17:57,73.54,595
390,2020-10-14 14:47:57,75.62,681
391,2020-10-14 15:17:57,76.40,614
392,2020-10-14 15:47:57,77.40,577
393,2020-10-14 16:17:57,86.98,"1,147"
394,2020-10-14 16:47:57,85.90,"1,109"
395,2020-10-14 17:17:57,83.96,813
396,2020-10-14 17:47:57,81.96,578
397,2020-10-14 18:17:57,65.20,84
398,2020-10-14 18:47:57,59.79,2
399,2020-10-14 19:17:57,58.48,0
400,2020-10-14 19:47:57,56.55,0
401,2020-10-14 20:17:57,54.85,1
402,2020-10-14 20:47:57,54.23,1
403,2020-10-14 21:17:57,54.08,1
404,2020-10-14 21:47:57,53.08,1
405,2020-10-14 22:17:57,52.92,1
406,2020-10-14 22:47:57,52.15,0
407,2020-10-14 23:17:57,52.46,0
408,2020-10-14 23:47:57,51.76,0
409,2020-10-15 0:17:57,50.91,0
410,2020-10-15 0:47:57,50.68,0
411,2020-10-15 1:17:57,50.45,0
412,2020-10-15 1:47:57,49.29,0
413,2020-10-15 2:17:57,49.68,0
414,2020-10-15 2:47:57,48.75,0
415,2020-10-15 3:17:57,48.44,0
416,2020-10-15 3:47:57,48.21,0
417,2020-10-15 4:17:57,47.98,0
418,2020-10-15 4:47:57,47.83,0
419,2020-10-15 5:17:57,47.90,0
420,2020-10-15 5:47:57,47.90,1
421,2020-10-15 6:17:57,47.98,1
422,2020-10-15 6:47:57,48.21,1
423,2020-10-15 7:17:57,47.75,19
424,2020-10-15 7:47:57,48.44,142
425,2020-10-15 8:17:57,49.37,240
426,2020-10-15 8:47:57,52.38,286
427,2020-10-15 9:17:57,54.39,311
428,2020-10-15 9:47:57,56.40,323
429,2020-10-15 10:17:57,58.33,344
430,2020-10-15 10:47:57,61.88,352
431,2020-10-15 11:17:57,64.50,363
432,2020-10-15 11:47:57,68.67,369
433,2020-10-15 12:17:57,68.91,363
434,2020-10-15 12:47:57,70.68,370
435,2020-10-15 13:17:57,71.92,378
436,2020-10-15 13:47:57,73.54,405
437,2020-10-15 14:17:57,74.62,484
438,2020-10-15 14:47:57,76.78,560
439,2020-10-15 15:17:57,76.94,597
440,2020-10-15 15:47:57,78.33,608
441,2020-10-15 16:17:57,88.29,"1,117"
442,2020-10-15 16:47:57,85.59,"1,097"
443,2020-10-15 17:17:57,83.58,765
444,2020-10-15 17:47:57,79.95,464
445,2020-10-15 18:17:57,68.98,82
446,2020-10-15 18:47:57,65.43,2
447,2020-10-15 19:17:57,63.96,0
448,2020-10-15 19:47:57,63.89,0
449,2020-10-15 20:17:57,62.96,0
450,2020-10-15 20:47:57,62.65,0
451,2020-10-15 21:17:57,62.50,0
452,2020-10-15 21:47:57,61.88,1
453,2020-10-15 22:17:57,61.26,0
454,2020-10-15 22:47:57,61.26,0
455,2020-10-15 23:17:57,61.34,0
456,2020-10-15 23:47:57,61.42,0
457,2020-10-16 0:17:57,62.73,0
458,2020-10-16 0:47:57,62.81,0
459,2020-10-16 1:17:57,64.50,0
460,2020-10-16 1:47:57,64.35,0
461,2020-10-16 2:17:57,62.42,0
462,2020-10-16 2:47:57,61.42,0
463,2020-10-16 3:17:57,60.49,0
464,2020-10-16 3:47:57,58.64,0
465,2020-10-16 4:17:57,58.25,0
466,2020-10-16 4:47:57,57.94,0
467,2020-10-16 5:17:57,57.56,0
468,2020-10-16 5:47:57,57.71,1
469,2020-10-16 6:17:57,57.01,1
470,2020-10-16 6:47:57,56.63,1
471,2020-10-16 7:17:57,56.40,3
472,2020-10-16 7:47:57,55.86,30
473,2020-10-16 8:17:57,55.55,54
474,2020-10-16 8:47:57,56.09,169
475,2020-10-16 9:17:57,57.17,410
476,2020-10-16 9:47:57,58.17,495
477,2020-10-16 10:17:57,57.71,450
478,2020-10-16 10:47:57,59.56,624
479,2020-10-16 11:17:57,59.10,469
480,2020-10-16 11:47:57,60.49,765
481,2020-10-16 12:17:57,60.41,562
482,2020-10-16 12:47:57,58.40,324
483,2020-10-16 13:17:57,61.11,983
484,2020-10-16 13:47:57,63.11,"1,031"
485,2020-10-16 14:17:57,65.05,976
486,2020-10-16 14:47:57,66.28,770
487,2020-10-16 15:17:57,59.95,456
488,2020-10-16 15:47:57,57.79,306
489,2020-10-16 16:17:57,57.17,290
490,2020-10-16 16:47:57,55.32,83
491,2020-10-16 17:17:57,54.54,61
492,2020-10-16 17:47:57,55.86,319
493,2020-10-16 18:17:57,54.16,58
494,2020-10-16 18:47:57,52.69,1
495,2020-10-16 19:17:57,52.38,1
496,2020-10-16 19:47:57,51.45,1
497,2020-10-16 20:17:57,49.91,1
498,2020-10-16 20:47:57,47.05,1
499,2020-10-16 21:17:57,45.35,0
500,2020-10-16 21:47:57,45.66,1
501,2020-10-16 22:17:57,45.89,0
502,2020-10-16 22:47:57,43.27,0
503,2020-10-16 23:17:57,43.81,0
504,2020-10-16 23:47:57,42.11,0
505,2020-10-17 0:17:57,41.03,0
506,2020-10-17 0:47:57,40.64,0
507,2020-10-17 1:17:57,38.87,0
508,2020-10-17 1:47:57,37.94,0
509,2020-10-17 2:17:57,38.10,0
510,2020-10-17 2:47:57,37.94,0
511,2020-10-17 3:17:57,37.25,0
512,2020-10-17 3:47:57,36.71,0
513,2020-10-17 4:17:57,38.33,0
514,2020-10-17 4:47:57,36.55,0
515,2020-10-17 5:17:57,35.62,0
516,2020-10-17 5:47:57,35.24,1
517,2020-10-17 6:17:57,36.24,1
518,2020-10-17 6:47:57,34.77,1
519,2020-10-17 7:17:57,34.70,13
520,2020-10-17 7:47:57,35.01,125
521,2020-10-17 8:17:57,37.01,219
522,2020-10-17 8:47:57,39.41,274
523,2020-10-17 9:17:57,42.65,305
524,2020-10-17 9:47:57,45.12,321
525,2020-10-17 10:17:57,48.29,343
526,2020-10-17 10:47:57,51.76,342
527,2020-10-17 11:17:57,53.00,345
528,2020-10-17 11:47:57,54.93,426
529,2020-10-17 12:17:57,55.93,372
530,2020-10-17 12:47:57,57.01,372
531,2020-10-17 13:17:57,57.40,391
532,2020-10-17 13:47:57,58.10,403
533,2020-10-17 14:17:57,58.71,481
534,2020-10-17 14:47:57,61.34,544
535,2020-10-17 15:17:57,62.81,566
536,2020-10-17 15:47:57,63.81,577
537,2020-10-17 16:17:57,72.38,"1,121"
538,2020-10-17 16:47:57,75.08,"1,065"
539,2020-10-17 17:17:57,71.69,789
540,2020-10-17 17:47:57,68.06,487
541,2020-10-17 18:17:57,51.69,71
542,2020-10-17 18:47:57,46.59,2
543,2020-10-17 19:17:57,44.81,1
544,2020-10-17 19:47:57,44.20,1
545,2020-10-17 20:17:57,42.50,1
546,2020-10-17 20:47:57,41.34,1
547,2020-10-17 21:17:57,40.41,1
548,2020-10-17 21:47:57,39.49,1
549,2020-10-17 22:17:57,39.49,1
550,2020-10-17 22:47:57,39.25,1
551,2020-10-17 23:17:57,37.94,0
552,2020-10-17 23:47:57,38.02,0
553,2020-10-18 0:17:57,38.33,0
554,2020-10-18 0:47:57,37.25,0
555,2020-10-18 1:17:57,36.16,0
556,2020-10-18 1:47:57,35.70,0
557,2020-10-18 2:17:57,35.32,0
558,2020-10-18 2:47:57,34.77,0
559,2020-10-18 3:17:57,34.47,0
560,2020-10-18 3:47:57,35.24,0
561,2020-10-18 4:17:57,34.39,0
562,2020-10-18 4:47:57,33.69,0
563,2020-10-18 5:17:57,32.92,0
564,2020-10-18 5:47:57,32.84,0
565,2020-10-18 6:17:57,32.61,0
566,2020-10-18 6:47:57,32.69,0
567,2020-10-18 7:17:57,33.54,12
568,2020-10-18 7:47:57,33.08,126
569,2020-10-18 8:17:57,34.39,220
570,2020-10-18 8:47:57,37.09,275
571,2020-10-18 9:17:57,40.57,304
572,2020-10-18 9:47:57,44.50,323
573,2020-10-18 10:17:57,48.37,346
574,2020-10-18 10:47:57,51.76,352
575,2020-10-18 11:17:57,54.23,354
576,2020-10-18 11:47:57,57.01,406
577,2020-10-18 12:17:57,59.02,398
578,2020-10-18 12:47:57,61.72,547
579,2020-10-18 13:17:57,62.42,562
580,2020-10-18 13:47:57,64.50,603
581,2020-10-18 14:17:57,65.82,675
582,2020-10-18 14:47:57,67.05,709
583,2020-10-18 15:17:57,65.35,703
584,2020-10-18 15:47:57,65.89,840
585,2020-10-18 16:17:57,74.93,"1,000"
586,2020-10-18 16:47:57,67.28,622
587,2020-10-18 17:17:57,75.93,912
588,2020-10-18 17:47:57,68.52,327
589,2020-10-18 18:17:57,57.25,51
590,2020-10-18 18:47:57,53.31,1
591,2020-10-18 19:17:57,51.92,1
592,2020-10-18 19:47:57,51.15,0
593,2020-10-18 20:17:57,50.61,1
594,2020-10-18 20:47:57,50.68,1
595,2020-10-18 21:17:57,50.68,1
596,2020-10-18 21:47:57,49.99,1
597,2020-10-18 22:17:57,49.22,1
598,2020-10-18 22:47:57,49.29,1
599,2020-10-18 23:17:57,47.75,0
600,2020-10-18 23:47:57,48.44,0
601,2020-10-19 0:17:57,50.61,0
602,2020-10-19 0:47:57,51.30,0
603,2020-10-19 1:17:57,50.61,0
604,2020-10-19 1:47:57,50.30,0
605,2020-10-19 2:17:57,49.52,0
606,2020-10-19 2:47:57,48.67,0
607,2020-10-19 3:17:57,48.52,0
608,2020-10-19 3:47:57,47.75,0
609,2020-10-19 4:17:57,48.13,0
610,2020-10-19 4:47:57,47.21,0
611,2020-10-19 5:17:57,46.90,0
612,2020-10-19 5:47:57,46.44,1
613,2020-10-19 6:17:57,47.21,0
614,2020-10-19 6:47:57,48.52,1
615,2020-10-19 7:17:57,49.68,2
616,2020-10-19 7:47:57,50.68,33
617,2020-10-19 8:17:57,51.69,95
618,2020-10-19 8:47:57,55.39,351
619,2020-10-19 9:17:57,56.94,256
620,2020-10-19 9:47:57,59.79,369
621,2020-10-19 10:17:57,60.34,467
622,2020-10-19 10:47:57,61.34,432
623,2020-10-19 11:17:57,64.58,970
624,2020-10-19 11:47:57,65.43,838
625,2020-10-19 12:17:57,66.98,759
626,2020-10-19 12:47:57,69.76,892
627,2020-10-19 13:17:57,69.06,820
628,2020-10-19 13:47:57,71.07,927
629,2020-10-19 14:17:57,72.07,932
630,2020-10-19 14:47:57,73.77,801
631,2020-10-19 15:17:57,71.45,730
632,2020-10-19 15:47:57,75.24,736
633,2020-10-19 16:17:57,82.27,"1,122"
634,2020-10-19 16:47:57,83.27,967
635,2020-10-19 17:17:57,79.87,757
636,2020-10-19 17:47:57,69.76,180
637,2020-10-19 18:17:57,63.89,21
638,2020-10-19 18:47:57,61.42,1
639,2020-10-19 19:17:57,61.72,0
640,2020-10-19 19:47:57,58.87,0
641,2020-10-19 20:17:57,58.33,0
642,2020-10-19 20:47:57,57.56,0
643,2020-10-19 21:17:57,58.17,0
644,2020-10-19 21:47:57,57.32,0
645,2020-10-19 22:17:57,58.10,0
646,2020-10-19 22:47:57,56.40,0
647,2020-10-19 23:17:57,55.47,0
648,2020-10-19 23:47:57,55.24,0
649,2020-10-20 0:17:57,56.63,0
650,2020-10-20 0:47:57,56.78,0
651,2020-10-20 1:17:57,55.47,0
652,2020-10-20 1:47:57,54.62,0
653,2020-10-20 2:17:57,54.16,0
654,2020-10-20 2:47:57,53.54,0
655,2020-10-20 3:17:57,53.39,0
656,2020-10-20 3:47:57,53.00,0
657,2020-10-20 4:17:57,53.00,0
658,2020-10-20 4:47:57,52.54,0
659,2020-10-20 5:17:57,52.23,0
660,2020-10-20 5:47:57,51.84,1
